Real-time,Station1, Station2
4/11/2018 17:00,-0.691,0.369
4/11/2018 18:00,-0.682,0.367
4/11/2018 19:00,-0.692,0.367
4/11/2018 20:00,-0.703,0.364
4/11/2018 21:00,-0.692,0.373
4/11/2018 22:00,-0.695,0.368
4/11/2018 23:00,-0.694,0.363
4/12/2018 0:00,  ,
4/12/2018 1:00,  ,0.366
4/12/2018 2:00,-0.694,0.364
4/12/2018 3:00,-0.683,0.361
4/12/2018 4:00,-0.693,0.366
4/12/2018 5:00,-0.695,0.365
4/12/2018 6:00,-0.67,0.359
4/12/2018 7:00,-0.669,0.362
4/12/2018 8:00,-0.671,0.359
4/12/2018 9:00,-0.656,0.364
4/12/2018 10:00,-0.675,
4/12/2018 11:00,-0.697,0.363
4/12/2018 12:00,-0.665,0.378
4/12/2018 13:00,-0.698,0.365
4/12/2018 14:00,-0.672,0.365
4/12/2018 15:00,-0.627,0.365
4/12/2018 16:00,-0.696,0.364
4/12/2018 17:00,-0.648,
4/12/2018 18:00,-0.675,0.361
4/12/2018 19:00,-0.675,0.364
4/12/2018 20:00,-0.679,0.36
4/12/2018 21:00,-0.697,0.551
4/12/2018 22:00,-0.631,0.41
4/12/2018 23:00,-0.647,0.476
4/13/2018 0:00,  ,
4/13/2018 1:00,  ,0.371
4/13/2018 2:00,  ,0.356
4/13/2018 3:00,-0.644,0.373
4/13/2018 4:00,-0.58,0.443
4/13/2018 5:00,-0.681,0.385
4/13/2018 6:00,-0.573,0.415
4/13/2018 7:00,-0.582,0.358
4/13/2018 8:00,-0.531,0.433
4/13/2018 9:00,-0.518,0.347
4/13/2018 10:00,-0.091,0.381
4/13/2018 11:00,-0.527,0.366
4/13/2018 12:00,-0.478,0.477
4/13/2018 13:00,-0.432,0.446
4/13/2018 14:00,-0.431,0.433
4/13/2018 15:00,-0.68,0.362
4/13/2018 16:00,-0.702,0.395
4/13/2018 17:00,-0.706,0.442
4/13/2018 18:00,-0.707,0.419
4/13/2018 19:00,-0.088,0.349
4/13/2018 20:00,-0.702,0.348
4/13/2018 21:00,-0.594,0.356
4/13/2018 22:00,-0.565,0.386
4/13/2018 23:00,-0.557,0.409
4/14/2018 0:00,  ,
4/14/2018 1:00,  ,0.481
4/14/2018 2:00,-0.527,0.482
4/14/2018 3:00,-0.521,0.421
4/14/2018 4:00,-0.51,0.482
4/14/2018 5:00,-0.397,0.564
4/14/2018 6:00,-0.477,0.472
4/14/2018 7:00,  ,0.439
4/14/2018 8:00,-0.486,0.608
4/14/2018 9:00,-0.499,0.537
4/14/2018 10:00,-0.484,0.414
4/14/2018 11:00,-0.447,0.554
4/14/2018 12:00,-0.319,0.491
4/14/2018 13:00,-0.086,0.498
4/14/2018 14:00,-0.054,0.611
4/14/2018 15:00,  ,0.542
4/14/2018 16:00,  ,0.576
4/14/2018 17:00,-0.476,0.511
4/14/2018 18:00,-0.438,0.513
4/14/2018 19:00,-0.441,0.608
4/14/2018 20:00,-0.466,0.553
4/14/2018 21:00,-0.48,0.548
4/14/2018 22:00,-0.477,0.527
4/14/2018 23:00,-0.403,
4/15/2018 0:00,  ,
4/15/2018 1:00,  ,0.504
4/15/2018 2:00,-0.497,0.532
4/15/2018 3:00,-0.494,0.505
4/15/2018 4:00,-0.506,0.563
4/15/2018 5:00,-0.521,0.554
4/15/2018 6:00,-0.085,0.542
4/15/2018 7:00,-0.458,0.562
4/15/2018 8:00,-0.398,0.553
4/15/2018 9:00,-0.398,0.576
4/15/2018 10:00,-0.402,0.548
4/15/2018 11:00,-0.403,0.539
4/15/2018 12:00,  ,0.543
4/15/2018 13:00,-0.406,0.542
4/15/2018 14:00,-0.404,0.543
4/15/2018 15:00,-0.408,0.54
4/15/2018 16:00,-0.412,0.536
4/15/2018 17:00,-0.415,0.531
4/15/2018 18:00,-0.442,0.559
4/15/2018 19:00,-0.439,0.545
4/15/2018 20:00,-0.441,0.531
4/15/2018 21:00,-0.441,0.53
4/15/2018 22:00,-0.448,0.53
4/15/2018 23:00,-0.443,0.529
4/16/2018 0:00,  ,
4/16/2018 1:00,  ,0.534
4/16/2018 2:00,-0.456,0.534
4/16/2018 3:00,-0.458,0.536
4/16/2018 4:00,-0.46,0.534
4/16/2018 5:00,-0.465,0.536
4/16/2018 6:00,-0.469,0.549
4/16/2018 7:00,-0.473,0.539
4/16/2018 8:00,-0.472,0.534
4/16/2018 9:00,-0.472,0.536
4/16/2018 10:00,-0.473,0.535
4/16/2018 11:00,-0.476,0.534
4/16/2018 12:00,-0.476,0.533
4/16/2018 13:00,  ,0.535
4/16/2018 14:00,-0.361,0.535
4/16/2018 15:00,-0.405,0.533
4/16/2018 16:00,-0.407,0.532
4/16/2018 17:00,-0.428,0.535
4/16/2018 18:00,-0.441,0.534
4/16/2018 19:00,-0.453,0.532
4/16/2018 20:00,-0.469,0.529
4/16/2018 21:00,-0.481,0.539
4/16/2018 22:00,-0.49,0.531
4/16/2018 23:00,-0.497,0.571
4/17/2018 0:00,  ,
4/17/2018 1:00,  ,0.53
4/17/2018 2:00,-0.498,0.529
4/17/2018 3:00,-0.498,0.584
4/17/2018 4:00,-0.5,0.55
4/17/2018 5:00,-0.504,0.53
4/17/2018 6:00,-0.485,0.531
4/17/2018 7:00,  ,0.529
4/17/2018 8:00,-0.477,0.528
4/17/2018 9:00,-0.506,0.526
4/17/2018 10:00,-0.484,0.527
4/17/2018 11:00,  ,0.527
4/17/2018 12:00,-0.516,0.526
4/17/2018 13:00,-0.51,0.528
4/17/2018 14:00,-0.501,0.523
4/17/2018 15:00,-0.476,0.525
4/17/2018 16:00,-0.385,0.526
4/17/2018 17:00,-0.425,0.523
4/17/2018 18:00,-0.52,0.517
4/17/2018 19:00,-0.532,0.532
4/17/2018 20:00,-0.536,0.516
4/17/2018 21:00,-0.505,0.519
4/17/2018 22:00,-0.538,0.518
4/17/2018 23:00,-0.549,0.517
4/18/2018 0:00,  ,
4/18/2018 1:00,  ,0.545
4/18/2018 2:00,-0.555,0.516
4/18/2018 3:00,-0.086,0.518
4/18/2018 4:00,-0.577,0.508
4/18/2018 5:00,-0.547,0.52
4/18/2018 6:00,-0.573,0.513
4/18/2018 7:00,-0.574,0.516
4/18/2018 8:00,-0.558,0.514
4/18/2018 9:00,-0.582,0.52
4/18/2018 10:00,-0.585,0.523
4/18/2018 11:00,-0.585,0.523
4/18/2018 12:00,-0.59,0.526
4/18/2018 13:00,-0.514,0.525
4/18/2018 14:00,-0.515,0.524
4/18/2018 15:00,-0.388,0.524
4/18/2018 16:00,-0.46,0.521
4/18/2018 17:00,-0.492,0.535
4/18/2018 18:00,-0.41,0.536
4/18/2018 19:00,-0.499,0.538
4/18/2018 20:00,-0.554,0.54
4/18/2018 21:00,-0.572,0.538
4/18/2018 22:00,-0.579,0.536
4/18/2018 23:00,-0.576,0.538
4/19/2018 0:00,  ,
4/19/2018 1:00,  ,0.537
4/19/2018 2:00,-0.514,0.536
4/19/2018 3:00,-0.572,0.536
4/19/2018 4:00,-0.602,0.535
4/19/2018 5:00,-0.557,0.533
4/19/2018 6:00,-0.423,0.537
4/19/2018 7:00,-0.579,0.538
4/19/2018 8:00,-0.579,0.538
4/19/2018 9:00,-0.49,0.538
4/19/2018 10:00,-0.574,0.538
4/19/2018 11:00,-0.598,0.537
4/19/2018 12:00,-0.6,0.538
4/19/2018 13:00,-0.603,0.539
4/19/2018 14:00,-0.598,0.536
4/19/2018 15:00,-0.601,0.537
4/19/2018 16:00,  ,0.537
4/19/2018 17:00,-0.6,0.535
4/19/2018 18:00,-0.594,0.537
4/19/2018 19:00,-0.601,0.535
4/19/2018 20:00,-0.602,0.536
4/19/2018 21:00,-0.601,
4/19/2018 22:00,-0.603,0.533
4/19/2018 23:00,-0.604,0.533
4/20/2018 0:00,  ,
4/20/2018 1:00,  ,0.536
4/20/2018 2:00,-0.599,0.537
4/20/2018 3:00,-0.6,0.536
4/20/2018 4:00,-0.602,0.537
4/20/2018 5:00,-0.604,0.538
4/20/2018 6:00,-0.603,0.538
4/20/2018 7:00,-0.604,0.539
4/20/2018 8:00,-0.603,0.539
4/20/2018 9:00,-0.604,0.536
4/20/2018 10:00,-0.605,0.539
4/20/2018 11:00,-0.604,0.54
4/20/2018 12:00,-0.603,0.539
4/20/2018 13:00,-0.604,0.539
4/20/2018 14:00,  ,0.538
4/20/2018 15:00,-0.604,0.538
4/20/2018 16:00,-0.604,0.538
4/20/2018 17:00,-0.603,0.538
4/20/2018 18:00,-0.603,0.538
4/20/2018 19:00,-0.605,0.539
4/20/2018 20:00,-0.603,0.54
4/20/2018 21:00,-0.602,0.539
4/20/2018 22:00,-0.602,0.538
4/20/2018 23:00,  ,0.538
4/21/2018 0:00,  ,
4/21/2018 1:00,  ,0.536
4/21/2018 2:00,-0.605,0.537
4/21/2018 3:00,-0.607,0.536
4/21/2018 4:00,-0.606,0.536
4/21/2018 5:00,-0.606,0.532
4/21/2018 6:00,-0.605,0.535
4/21/2018 7:00,-0.606,0.535
4/21/2018 8:00,-0.604,0.534
4/21/2018 9:00,-0.589,0.533
4/21/2018 10:00,-0.605,0.533
4/21/2018 11:00,-0.605,0.531
4/21/2018 12:00,-0.606,0.532
4/21/2018 13:00,-0.604,
4/21/2018 14:00,-0.606,0.533
4/21/2018 15:00,-0.604,0.535
4/21/2018 16:00,-0.605,0.534
4/21/2018 17:00,-0.605,0.535
4/21/2018 18:00,-0.603,0.534
4/21/2018 19:00,-0.605,0.535
4/21/2018 20:00,-0.569,0.535
4/21/2018 21:00,-0.574,0.535
4/21/2018 22:00,-0.602,0.534
4/21/2018 23:00,-0.607,0.535
4/22/2018 0:00,  ,
4/22/2018 1:00,  ,0.533
4/22/2018 2:00,-0.607,0.535
4/22/2018 3:00,-0.607,0.535
4/22/2018 4:00,-0.607,0.533
4/22/2018 5:00,-0.606,0.533
4/22/2018 6:00,-0.605,0.533
4/22/2018 7:00,-0.607,0.533
4/22/2018 8:00,-0.612,0.532
4/22/2018 9:00,-0.609,0.532
4/22/2018 10:00,-0.609,0.532
4/22/2018 11:00,-0.609,0.533
4/22/2018 12:00,-0.61,
4/22/2018 13:00,-0.609,0.533
4/22/2018 14:00,-0.61,0.534
4/22/2018 15:00,-0.61,0.532
4/22/2018 16:00,-0.61,0.531
4/22/2018 17:00,-0.61,0.534
4/22/2018 18:00,-0.611,0.532
4/22/2018 19:00,-0.61,0.532
4/22/2018 20:00,-0.609,0.532
4/22/2018 21:00,-0.611,0.534
4/22/2018 22:00,-0.611,0.531
4/22/2018 23:00,  ,
4/23/2018 0:00,  ,
4/23/2018 1:00,  ,0.529
4/23/2018 2:00,-0.612,0.529
4/23/2018 3:00,-0.614,0.527
4/23/2018 4:00,-0.596,0.526
4/23/2018 5:00,-0.615,0.526
4/23/2018 6:00,-0.615,0.523
4/23/2018 7:00,-0.618,0.524
